reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,app
ac12aac3-aabe-471a-b6d6-90cf564612b3,Nur Fauroq,https://play-lh.googleusercontent.com/a/ACg8ocImdicoaw7rr8bRTqP0_HTLESCAgR-f9Qzub3XYKr-LT0qWrw=mo,Terima kasih untuk aplikasi brimo yang paling baik dan bagusnya 👍👍👍,5,0,2.87.1,2025-09-05 11:11:11,"Hai Sobat BRI, terima kasih atas ulasannya 😊. Semoga aplikasi BRImo semakin mempermudah aktivitas perbankan Sobat BRI. Tks~Amel",2025-09-05 11:19:22,2.87.1,BRImo
46cdb895-ca08-4985-8f54-ccd0d4430bba,Risda Indah wardani,https://play-lh.googleusercontent.com/a-/ALV-UjWH3LsQD4ZpQtdGXv2TO7m-QMTylA0pN-t4e-WS0kiuWGK9HSk,mantap,4,0,2.87.1,2025-09-05 11:09:38,"Hai Sobat BRI, terima kasih atas ulasannya ☺️. Semoga aplikasi BRImo semakin mempermudah aktivitas perbankan Sobat BRI. Tks~Shima",2025-09-05 11:24:02,2.87.1,BRImo
034ffb7b-2735-459f-8f2b-dabccc642372,Panca Sakti,https://play-lh.googleusercontent.com/a-/ALV-UjVDqG1aNh2myVwP6Amr_VvIgCFXZY2vuEDatg6IR86562zdKp0,"cukup membantu, namun sayang potongan nya sangat besar, setiap transaksi bertambah 10.000, keterangan nya admin nya 0 ,ternyata di setiap transaksi BRI sudah menambahkan 10.000 dari nilai tagihan, agak kecewa juga",1,0,2.87.1,2025-09-05 11:08:59,"Hai Sobat BRI, mohon maaf atas kendala yang dialami. Untuk tindak lanjut, silakan kirimkan detail kendala melalui email callbri@bri.co.id. Tks~Shima",2025-09-05 11:19:10,2.87.1,BRImo
3c2e1d84-786f-43f6-b79e-8116568cb2b9,Srie Nurhayatie,https://play-lh.googleusercontent.com/a/ACg8ocIaT6q5hDfWKvxzASQ46_yIVWNgAlx-CVBpjPzNpwkbNihz1w=mo,ko sekarang susah banget buat masuk lagi dah coba 5 ga bisa masuk knpa dah ngikutin semua ko susah cc,3,0,2.87.1,2025-09-05 11:07:31,"Hai Sobat BRI, mohon maaf atas kendala login BRImo yang dialami. Guna pengecekan dan tindak lanjut, silakan kirimkan detail kendala melalui email callbri@bri.co.id. Tks~Belin",2025-09-05 11:25:53,2.87.1,BRImo
06f7f0d5-9032-439f-8fc4-f251a6eeaaf1,Nainggolan Agassi,https://play-lh.googleusercontent.com/a/ACg8ocKpxJuY7LqEr5NLnA26bwFtxGTd-Q_nu-Ig_-KGE6AEwNfwaw=mo,"tidak dapat melakukan transaksi padahal sudah di update, semoga bisa kembali normal",1,0,,2025-09-05 11:02:56,"Hai Sobat BRI, mohon maaf atas kendala yang dialami. Untuk tindak lanjut, silakan kirimkan detail kendala melalui email callbri@bri.co.id. Tks~Hela",2025-09-05 11:23:13,,BRImo
d56ca16c-e771-4e7f-96bd-2eb9361af151,muhammad hadiannour,https://play-lh.googleusercontent.com/a/ACg8ocJajMqzu5dActHG44UNRU1T0t-Tt5gw0s1qCD9BTKklw66jdw=mo,bagus,5,0,2.87.1,2025-09-05 11:01:54,"Hai Sobat BRI, terima kasih atas ulasannya 😊. Semoga aplikasi BRImo semakin mempermudah aktivitas perbankan Sobat BRI. Tks~Lula",2025-09-05 11:19:31,2.87.1,BRImo
35e9ca24-d0b1-47c0-95ad-005b093377d4,RUH RAGA,https://play-lh.googleusercontent.com/a-/ALV-UjWvY2kctoZrzuTpCQFedkkKLFD5WwrQsKBFZp-yF1J_9Ptgiv2s,sangat membantu segalanya BRIMO THE BEST I LIKE YOU BRIMO,5,0,2.87.1,2025-09-05 11:01:42,"Hai Sobat BRI, terima kasih atas ulasannya 😊. Semoga aplikasi BRImo semakin mempermudah aktivitas perbankan Sobat BRI. Tks~Lula",2025-09-05 11:21:41,2.87.1,BRImo
7238c8f2-152c-43d1-8831-e63460ded05b,Yosef Rizal,https://play-lh.googleusercontent.com/a/ACg8ocKb7lNXtVutrsNb6ubo8e5G37g4znZsov6DZ_L354IrnCoxsVw=mo,untuk sementara memuaskan,5,0,2.87.1,2025-09-05 11:01:19,"Hai Sobat BRI, terima kasih atas ulasannya 😊. Semoga aplikasi BRImo semakin mempermudah aktivitas perbankan Sobat BRI. Tks~Lula",2025-09-05 11:20:48,2.87.1,BRImo
f1391a9b-3558-4cda-93cd-14ae24233907,Rendy Rendy,https://play-lh.googleusercontent.com/a-/ALV-UjV_Jsiapj16VSEowbA7yDSKKzskmQ0Unw-cIEU-niKBm4GpbPqU,smkin hari smkin sering update gak update gak bisa login bikin susah tiap mau transaksi atau mau mnerima,1,1,2.85.0,2025-09-05 10:51:54,"Hai Sobat BRI, mohon maaf atas kendala yang dialami. Untuk tindak lanjut, mohon kirimkan detail kendala yang dialami melalui email callbri@bri.co.id. Tks~Arin",2025-03-28 19:01:45,2.85.0,BRImo
44735f95-75fc-478b-9a19-a04b0a5589f9,Minton,https://play-lh.googleusercontent.com/a/ACg8ocK9kDvKVNdB9lDVdgPKWGacOW2WBQsTAuDPfSzfkzBVguoCMA=mo,aplikasi saya tdk bisa di buka lagi mohon perbaikannya ya,5,0,2.87.1,2025-09-05 10:51:05,"Hai Sobat BRI, mohon maaf atas kendala login BRImo yang dialami. Kami informasikan login BRImo dapat dilakukan apabila sudah memasukkan password dan username dengan benar. Guna tindak lanjut, silakan kirimkan detail respons atau keterangan yang tampil saat login BRImo melalui email callbri@bri.co.id. Tks~Amel",2025-09-05 11:17:51,2.87.1,BRImo
e6d37efb-f478-455e-8a49-528cb0dfdc94,Agus Sudardi,https://play-lh.googleusercontent.com/a/ACg8ocL-4FUqFwHsh8sC70xhuW50jwTyusp4lFX-XcwbGTn2F9Nppw=mo,sangat membantu,4,0,2.87.1,2025-09-05 10:44:07,"Hai Sobat BRI, terima kasih atas ulasannya ☺️. Semoga aplikasi BRImo semakin mempermudah aktivitas perbankan Sobat BRI. Tks~Hera",2025-09-05 10:54:43,2.87.1,BRImo
9fb7d254-03e9-4116-bd72-675e5eca45a5,Ade Yusup,https://play-lh.googleusercontent.com/a/ACg8ocIk64levHn8eHAKEttV3lwpjBkyWxR9N1zoD8sz_0lANYnQphg=mo,maaf kalo bisa jangan keseringan di update 🙏,5,0,2.87.1,2025-09-05 10:38:55,"Hai Sobat BRI, terima kasih atas saran dan ulasannya Sobat BRI 😊. Hal ini menjadi masukkan bagi kami untuk pengembangan aplikasi BRI demi kemudahan dan kenyamanan nasabah. Tks~Hera",2025-09-05 10:48:11,2.87.1,BRImo
84a00735-41f6-4104-adb5-49d8ba2d6e8d,Tessa Sembiring,https://play-lh.googleusercontent.com/a-/ALV-UjUP0BZabkvNrAaTW3n375yXKQDG8b2LV8LvY4d685icjGsl-Z8FZg,sering ga bisa masuk apknya,4,0,,2025-09-05 10:38:38,"Hai Sobat BRI, mohon maaf atas kendala yang dialami. Untuk tindak lanjut, silakan kirimkan detail kendala melalui email callbri@bri.co.id. Tks~Shima",2025-09-05 10:56:47,,BRImo
f3fc9539-b175-487c-b954-fbae5e9750a3,Iwan Ruswandi,https://play-lh.googleusercontent.com/a-/ALV-UjXW7C-3QCkDqiJaFgoy94hqgJXLvtDXyYp6Yb2clFYl7oAoQYOp,"Aplikasi sudah normal kembali, trx lancar. Terima kasih",5,1,2.87.1,2025-09-05 10:38:09,"Hai Sobat BRI, terima kasih atas ulasannya. Semoga aplikasi BRImo semakin mempermudah transaksi Sobat BRI. Tks~Risa
",2023-12-07 18:47:01,2.87.1,BRImo
5b275cd2-1ecf-41aa-ac6b-c41467dc3fe5,kanda Kandaka,https://play-lh.googleusercontent.com/a-/ALV-UjVelQnjm01RHfuy9h6Dxx91NDEYAuda6TaY2lNiPk7t82OkYI2y,memudahkan transaksi. cepet gak perlu ribet,5,0,2.87.1,2025-09-05 10:34:10,"Hai Sobat BRI, terima kasih atas ulasannya 😊. Semoga aplikasi BRImo semakin mempermudah aktivitas perbankan Sobat BRI. Tks~Fafa",2025-09-05 10:58:24,2.87.1,BRImo
60512ac1-a3d9-4aed-b830-f78416d6ba5f,Calista Alif Anawiduri,https://play-lh.googleusercontent.com/a/ACg8ocIojf7A38a68SQzO2WTNPBw_aFcLbjC_YUnJjiYVsobK5o6hg=mo,Mudah digunakan dan praktis,5,0,2.87.1,2025-09-05 10:28:58,"Hai Sobat BRI, terima kasih atas ulasannya ☺️. Semoga aplikasi BRImo semakin mempermudah aktivitas perbankan Sobat BRI. Tks~Shima",2025-09-05 10:49:43,2.87.1,BRImo
ed63b278-1eea-47e0-9dcc-8e501835f85d,Boby Pasuli,https://play-lh.googleusercontent.com/a/ACg8ocJNARte9-zF2IKAvb7Pku6wleTIeDcFRS-jpXcvbQAUpJvLLg=mo,sangat bagus dan cepat transaksi,5,0,,2025-09-05 10:26:30,"Hai Sobat BRI, terima kasih atas ulasannya ☺️. Semoga aplikasi BRImo semakin mempermudah aktivitas perbankan Sobat BRI. Tks~Shima",2025-09-05 10:50:29,,BRImo
6d046c90-b5b1-4742-85bc-9c76d9778f9c,dirgario nata,https://play-lh.googleusercontent.com/a-/ALV-UjVZUpzaH9KKNwXzLWIJK4Z8YVf1xHuVyASgnYS4CUJO8njGJYrp,"ini aplikasi sumpah jelek banget, setiap mau di pake diharuskan melakukan panggilan tlpn dulu!! di era orang nelpon udah pake wa/messenger atau aplikasi apapun, brimo maksa bgt harus tlpn pake seluler?!!! aplikasi gagal!! buat yg belum pake, mending gak usah pake, atau buat temen"" yg mau pake bri mending pikir"" lagi, ribet, mending pake BCA",1,0,2.87.1,2025-09-05 10:21:02,"Hai Sobat BRI, mohon maaf atas ketidaknyamanannya. Untuk meningkatkan keamanan, BRImo secara otomatis tidak dapat digunakan saat perangkat digunakan untuk panggilan suara atau video melalui aplikasi yang memanfaatkan mikrofon atau kamera. Jika ingin melakukan login dan transaksi BRImo, maka dapat mengakhiri panggilan telepon ya. Tks~Fafa",2025-09-05 10:52:55,2.87.1,BRImo
85c93869-e9e1-498b-b49e-de2583b9f525,Aziz Reva,https://play-lh.googleusercontent.com/a-/ALV-UjWfM6fNu36ejFBz7TOKiiocliXZQl3Sk_EmGPVmpJgzI3LgMie6,apalah brimo ini skrg kualitasnya kok makin mnurun gini.msak gara² LG on the phone GK BS buka app brimo..hadeee...smakin lama bukan smakin canggi tp Mala smkin ktinggalan SM app² banking yg lain..aku ksi bintang 1 aja krna aku sngt² GK puas.kl Uda BS buka app brimo smbil TLP nan Bru aku Tamba bintang nya.,1,0,2.87.1,2025-09-05 10:16:45,"Hai Sobat BRI, mohon maaf atas kendala yang dialami. Untuk tindak lanjutnya silahkan kirimkan detail kendala melalui email callbri@bri.co.id. Tks~Hera",2025-09-05 10:53:56,2.87.1,BRImo
74caf0fb-8df1-49c2-a2be-e1384c41e732,YAN ADDITYA HARDIANSYAH,https://play-lh.googleusercontent.com/a-/ALV-UjVELQidUlC-gjZfvkg3DsDfmzzy1ZZKkD9L4eDkF662VFYHCjZz,Verifikasi pas video 8 detik terlalu sulit mempersulit yang belum daftar di BRImo,1,0,2.64.0,2025-09-05 10:13:10,"Sobat BRI, mohon maaf atas ketidaknyamanannya. Jika mengalami kendala silakan kirimkan detail kendala melalui email callbri@bri.co.id. Jika sudah tidak mengalami kendala, kami tunggu bintang 5 dari Sobat BRI. Tks~Arthur",2022-09-17 22:26:27,2.64.0,BRImo
23f5293a-2d2c-4395-ba4a-5fdd08f4a947,Botok Oncom,https://play-lh.googleusercontent.com/a-/ALV-UjUTntEsB8TXLDT0bOQ5URTwL48c7qXcsrL3kC3q-VmLHdpYCDog,membantu sekali dalam segala hal,5,0,2.87.1,2025-09-05 10:08:28,"Hai Sobat BRI, terima kasih atas ulasannya ☺️. Semoga aplikasi BRImo semakin mempermudah aktivitas perbankan Sobat BRI. Tks~Arum",2025-09-05 10:17:48,2.87.1,BRImo
4c10fd6f-9c13-45ee-89f0-a2b4295bd27e,Mr Emen,https://play-lh.googleusercontent.com/a-/ALV-UjVlfti6P3Yu-a-XbLs4rGABoCz5MQ5crH5Swn4RqYiGRgI2KPU,kebanyakan eror brimo sekarang.. gak kaya dulu....jadi kehambat bila mau ada kepentingan mendadak,1,0,2.87.1,2025-09-05 10:08:26,"Hai Sobat BRI, mohon maaf atas kendala yang dialami. Untuk tindak lanjutnya, silakan kirimkan detail kendala melalui email callbri@bri.co.id. Tks~Lula",2025-09-05 10:18:57,2.87.1,BRImo
76356009-7c83-4d1c-a908-4e12a8e9084c,Roza Afriani,https://play-lh.googleusercontent.com/a/ACg8ocJruTYf-oMNAFzUC63qVjoOJFL0W2Y3KFpoD1HPd7gdXDwrk4M=mo,sangat sangat lama untuk loading beranda.. sering muncul notif brimo tidak merespon.,3,0,2.87.1,2025-09-05 10:07:45,"Hai Sobat BRI, mohon maaf atas kendala BRImo yang dialami. Kami sarankan melakukan clear cache pada pengaturan ponsel yang digunakan. Apabila masih mengalami kendala, silakan kirimkan detail kendala melalui email callbri@bri.co.id. Tks~Lula",2025-09-05 10:20:37,2.87.1,BRImo
06678f13-ebe5-4c33-8bcc-e14da80e05a2,Azril Ilham,https://play-lh.googleusercontent.com/a-/ALV-UjXrborTGfCzizJdyi0RTbaTnf0IPVjJKy3tKQsxHmVkh6RyezhW,good aplikasi ya bagus,5,0,2.87.1,2025-09-05 10:04:01,"Hai Sobat BRI, terima kasih atas ulasannya 😊. Semoga aplikasi BRImo semakin mempermudah aktivitas perbankan Sobat BRI. Tks~Luis",2025-09-05 10:22:05,2.87.1,BRImo
c0581f2a-5781-4f4b-b056-982cf9ce0271,Patrick Star,https://play-lh.googleusercontent.com/a/ACg8ocKa1tCHgE7IfV7lQLJh0LyaizpEBYxaj1oJdJpELSndBi70PA=mo,"sama dengan beberapa laporan yg lain, aplikasi sudah ditutup semua dan tidak ada yg aktif selain BRIMO tetapi tetap saja diminta matikan aplikasi yg lain, kalau aplikasi yg lain saja sudah dimatikan terus harus aplikasi mana lagi yg dimatikan",1,0,2.87.1,2025-09-05 10:03:06,"Hai Sobat BRI, mohon maaf atas kendala yang dialami. Berdasarkan informasi yang diberikan, demi keamanan dan kenyamanan bertransaksi, Sobat BRI dapat menutup semua aplikasi lain yang sedang digunakan. Kemudian mengulangi login aplikasi BRImo menggunakan username dan password yang dimiliki, serta jaringan internet dalam keadaan stabil. Tks~Arum",2025-09-05 10:20:38,2.87.1,BRImo
119d1973-7102-4b85-9813-437c8931b572,junaidi al hameed,https://play-lh.googleusercontent.com/a/ACg8ocI2Lj6hRdQO3vXHX1EuTvgGAvgZEouXMuLhjo-n29eeqbSVtg=mo,oke,5,0,2.87.1,2025-09-05 09:59:19,"Hai Sobat BRI, terima kasih atas ulasannya ☺️. Semoga aplikasi BRImo semakin mempermudah aktivitas perbankan Sobat BRI. Tks~Hera",2025-09-05 10:15:50,2.87.1,BRImo
f51fd2e6-ff16-4b12-b00a-0c9e19c9dc64,Bang Peace 18,https://play-lh.googleusercontent.com/a/ACg8ocKvZ_3Q0YJCbnQEwXo8yx5XPhfgDN3C3OwYaTqtQe1Kuf3QvWE=mo,"sangat memudahkan transaksi, dan membantu dalam mengatur keuangan..terima kasih, semoga bisa lebih baik terus dan lebih mengedepankan keamanan pengguna..",5,0,2.87.1,2025-09-05 09:55:10,"Hai Sobat BRI, terima kasih atas ulasannya 😊. Semoga aplikasi BRImo semakin mempermudah aktivitas perbankan Sobat BRI. Tks~Fafa",2025-09-05 10:19:27,2.87.1,BRImo
3619854a-9716-44fe-a898-d2f56254cfdc,Teris Setiani,https://play-lh.googleusercontent.com/a-/ALV-UjXsTX1t1PUC7nkXKhhZjYqoiv_eTYYq9XXs5l4OYHjRXsZFrNcd,"Terimakasih BRImo telah hadir di antara pelanggan, sehingga memudahkan pelanggan untuk bertransaksi. semoga BRImo semakin jaya.",5,0,2.87.1,2025-09-05 09:51:37,"Hai Sobat BRI, terima kasih atas ulasannya 😊. Semoga aplikasi BRImo semakin mempermudah aktivitas perbankan Sobat BRI. Tks~Sita",2025-09-05 10:20:08,2.87.1,BRImo
de120611-1702-48cd-b844-abc120dedd95,Besei Lagatukan,https://play-lh.googleusercontent.com/a/ACg8ocKmPKF2qLCaagndMDpQ1QQ8eKXEuWDBVESQTAvoGS7OD9_1rg=mo,sangat membantu,5,0,,2025-09-05 09:51:20,"Hai Sobat BRI, terima kasih atas ulasannya 🙏. Semoga aplikasi BRImo semakin mempermudah aktivitas perbankan Sobat BRI. Tks~Syifa",2025-09-03 12:42:31,,BRImo
72731121-2225-49a7-bea4-5562f678efaa,Hendrawan W,https://play-lh.googleusercontent.com/a-/ALV-UjW4x2cMga13PcGpAugyXNkmi3wrJidWJUJu-jdzb2pJyZXq2dpL,""" Demi meningkatkan layanan yang lebih optimal, aplikasi brimo kamu akan diupdate ke versi 2.87.1"" setelah dapat notif tersebut dan buka brimo ternyata sudah terupdate ke versi 2.87.1 dan tidak bisa melakukan transaksi. pesan yang muncul ""Demi keamanan dan kenyamanan bertransaksi, pastikan untuk menutup aplikasi lain terlebih dahulu, setelah itu silahkan buka brimo kembali untuk melanjutkan aktivitasmu"". sudah install ulang brimo dan ganti HP gak ada solusi. Datang ke cs nyalahin software hpnya",1,0,2.87.1,2025-09-05 09:45:22,"Hai Sobat BRI, mohon maaf atas kendala yang dialami. Untuk tindak lanjut, silakan kirimkan detail kendala melalui email callbri@bri.co.id. Tks~Shima",2025-09-05 10:21:21,2.87.1,BRImo
56c64ba8-4785-4225-8365-ca9c7c36e425,Raif,https://play-lh.googleusercontent.com/a/ACg8ocIC3i-MSLi56XQDPQeGi5ONSDY3AW7ZXKwm5_CD63CvlZeoHA=mo,"buka brimo mau transaksi, tiba2 ada iklan mencegat jadi sangat mengganggu, dasar tim IT nya kampungan, payah",3,0,2.87.1,2025-09-05 09:42:14,"Hai Sobat BRI, terima kasih atas saran dan ulasannya Sobat BRI 😊. Hal ini menjadi masukkan bagi kami untuk pengembangan aplikasi BRI demi kemudahan dan kenyamanan nasabah. Tks~Sita",2025-09-05 09:49:50,2.87.1,BRImo
ba9e2bd6-9807-4399-8a3d-2d18e3445f23,Mandiri mm Mm,https://play-lh.googleusercontent.com/a/ACg8ocKIjMe-phz5dCBmTY5RuhA4_IjsbnxW-YzghL4n2cLAs_TOGA=mo,ok,5,0,,2025-09-05 09:41:40,"Hai Sobat BRI, terima kasih atas ulasannya 😊. Semoga aplikasi BRImo semakin mempermudah aktivitas perbankan Sobat BRI. Tks~Fafa",2025-09-05 09:50:05,,BRImo
002b9b0b-10fd-43d3-b0fc-7b1ff1e42531,Iez Zakariya,https://play-lh.googleusercontent.com/a-/ALV-UjWgbeUpJAKEvL1EX4YXa3sMg8YPgH7ybTJRFeL7HPGzGYlZRoys,"ini bener2 asik banget, gak ribet ngantri2 lagi dan gak cape bolak balik ke bank ato atm & gak ada biaya2 jg buat kirim2 uang ato bayar2 👍",5,0,2.87.1,2025-09-05 09:35:36,"Hai Sobat BRI, terima kasih atas ulasannya ☺️. Semoga aplikasi BRImo semakin mempermudah aktivitas perbankan Sobat BRI. Tks~Arum",2025-09-05 09:49:29,2.87.1,BRImo
c76aa0b7-7814-4948-98c9-53f8de0794be,Rustang Asgar,https://play-lh.googleusercontent.com/a-/ALV-UjUuH5ORVvI4umzhl6ZCW0nCo06SjR2BEWbLne1Nzl3DvBX5Nmo,sesekali tup ap dana kurang bagus,5,0,2.87.1,2025-09-05 09:33:20,"Hai Sobat BRI, terima kasih atas ulasannya ☺️. Untuk tindak lanjutnya silahkan kirimkan detail kendala melalui email callbri@bri.co.id. Tks~Hera",2025-09-05 09:45:54,2.87.1,BRImo
a3a28a75-8b95-4dbf-a24e-6e5f751c0f1f,Re_about Jr,https://play-lh.googleusercontent.com/a/ACg8ocIWXhWKtb6GClnuQOHT9penIYBr7yRu6xisxqOK256zCX0Q_Q=mo,"Kendala saat transfer dan pembayaran Briva nominal besar... selalu muncul notif ""Demi keamanan tutup aplikasi lain""..... SEGERA PERBAIKI...!!!",1,0,2.87.1,2025-09-05 09:30:36,"Hai Sobat BRI, mohon maaf atas kendala yang dialami. Untuk tindak lanjut, silakan kirimkan detail kendala melalui email callbri@bri.co.id. Tks~Sora",2025-09-05 09:53:45,2.87.1,BRImo
284282b8-d94a-41ef-9047-921e9f9c3902,Iwan Saputro,https://play-lh.googleusercontent.com/a/ACg8ocKIjN8gc20pHCE6oUOQOl9E2B5MWMYXWp8BnHd61hECoGeqow=mo,simple mudah n cepat,5,0,2.87.1,2025-09-05 09:29:28,"Hai Sobat BRI, terima kasih atas ulasannya 😊. Semoga aplikasi BRImo semakin mempermudah aktivitas perbankan Sobat BRI. Tks~Luis",2025-09-05 09:47:41,2.87.1,BRImo
2e73ffd7-36e1-4b08-aa6f-bdcdb8907478,Ntnnutiiz Ngrhnrzzh,https://play-lh.googleusercontent.com/a/ACg8ocJTxi73D5aY8SQVFTpyG1mSERhl4WWLWn0Xvnw23xM2HPhc4A=mo,"apk buruk, tinggal bagian verifikasi wajah doang di persulit, padahal cahaya terang wajah pas di lingkaran. di tanggal 5 9 2025 saya menguninstall apk ini, tolong data saya yg sudah masuk jangan sampe di salah gunakan!!",1,0,,2025-09-05 09:27:23,"Hai Sobat BRI, mohon maaf atas kendala yang dialami. Untuk tindak lanjut, silakan kirimkan detail kendala melalui email callbri@bri.co.id. Tks~Hela",2025-09-05 09:50:51,,BRImo
0b87308e-2dee-4ee3-a0cb-0bdba8d1391f,D' Beuty,https://play-lh.googleusercontent.com/a-/ALV-UjVki3eR4rcoQ_J4dqgCR5sCiJnw32-RrjQcybQGIXNPHWL4l9c,kenapa saya mau daftar brimo susah sekali selalu di tolak,2,0,2.87.1,2025-09-05 09:26:36,"Hai Sobat BRI, mohon maaf atas kendala yang dialami. Untuk tindak lanjutnya, silakan kirimkan detail kendala melalui email callbri@bri.co.id. Tks~Lula",2025-09-05 09:52:03,2.87.1,BRImo
